id	chr	strand	start	stop	gene	region	WT Avg
39301	10	+	106755	106783	YJL166W	3'UTR	885.08975
74896	15	-	918558	918583	YOR322C	3'UTR	884.69085
44556	11	+	208168	208189	YKL125W	5'UTR	883.92945
14172	4	-	57037	57056	YDL223C	3'UTR	883.08685
24049	6	+	269275	269295	YFR057W	CDS	882.6389
33401	8	+	276338	276364	YHR084W	3'UTR	882.453
67984	15	+	77039	77067	YOL130W	3'UTR	882.12175
66182	14	-	301035	301051	YNL179C	CDS	881.3957
7192	3	+	191457	191482	YCR034W	CDS	881.05885
9519	4	+	251309	251327	YDL117W	3'UTR	880.55375
31575	7	-	859225	859253	YGR183C	CDS	880.19955
13512	4	+	1369410	1369436	YDR456W	3'UTR	880.06135
19746	5	+	130636	130661	YEL013W	3'UTR	879.851
44476	11	+	180728	180748	YKL140W	5'UTR	879.5847
69110	15	+	353914	353929	YOR011W	3'UTR	879.10275
68223	15	+	132440	132461	YOL100W	CDS	878.4778
6785	3	+	34060	34086	YCL054W	3'UTR	877.65315
10903	4	+	639849	639869	YDR096W	3'UTR	876.5213
63830	14	+	416378	416405	YNL112W	3'UTR	875.606
48844	12	+	137745	137762	YLL006W	CDS	873.17355
48512	12	+	19726	19752	YLL061W	3'UTR	872.62145
43411	10	-	582543	582564	YJR083C	3'UTR	872.18435
667	1	-	54956	54978	YAL047C	3'UTR	872.02625
29705	7	-	267643	267668	YGL129C	3'UTR	871.50165
56070	13	+	179720	179748	YML048W	3'UTR	871.1419
20611	5	+	330294	330320	YER086W	3'UTR	870.75605
36994	9	+	260937	260958	YIL049W	3'UTR	870.4917
78553	16	+	830700	830727	YPR149W	3'UTR	870.3891
35664	8	-	288818	288839	YHR092C	5'UTR	870.0535
44635	11	+	218436	218459	YKL120W	3'UTR	867.57805
51597	12	+	990492	990517	YLR427W	3'UTR	867.17345
10732	4	+	598112	598137	YDR075W	3'UTR	866.9057
50164	12	+	622052	622077	YLR241W	CDS	866.3033
8113	3	-	136815	136840	YCR011C	CDS	864.59175
48339	11	-	586763	586787	YKR079C	3'UTR	863.47785
33431	8	+	279841	279862	YHR086W	3'UTR	863.4303
42970	10	-	442999	443021	YJR004C	CDS	862.9785
54166	12	-	628581	628608	YLR247C	3'UTR	862.2916
20557	5	+	321874	321895	YER080W	3'UTR	861.9128
28177	7	+	800113	800125	YGR155W	3'UTR	861.36185
75475	16	+	32839	32867	YPL270W	3'UTR	861.0139
53792	12	-	530719	530742	YLR189C	3'UTR	860.6744
72675	15	-	282352	282377	YOL021C	3'UTR	859.80275
29214	7	-	107518	107545	YGL206C	5'UTR	859.5831
52358	12	-	135622	135641	YLL007C	CDS	858.57675
10108	4	+	428487	428507	YDL014W	3'UTR	858.3898
67027	14	-	549384	549402	YNL041C	3'UTR	857.63945
38528	9	-	280087	280114	YIL038C	3'UTR	856.8849
52295	12	-	121924	121933	YLL013C	3'UTR	856.646
2978	2	+	628355	628380	YBR202W	3'UTR	856.46795
44829	11	+	264319	264351	YKL094W	3'UTR	855.89255
44037	11	+	55682	55705	YKL204W	3'UTR	855.71015
45261	11	+	356699	356717	YKL044W	3'UTR	855.34775
79069	16	-	74199	74224	YPL250C	3'UTR	855.08885
39554	10	+	223124	223147	YJL106W	CDS	854.25325
52869	12	-	257912	257934	YLR058C	3'UTR	853.7618
72256	15	-	150347	150373	YOL089C	3'UTR	853.609
10354	4	+	490940	490981	YDR023W	3'UTR	851.7802
11423	4	+	791905	791938	YDR168W	3'UTR	851.77355
31695	7	-	882770	882790	YGR192C	3'UTR	851.7587
12435	4	+	1087064	1087082	YDR311W	3'UTR	849.98065
57158	13	+	455611	455633	YMR093W	3'UTR	849.9755
53383	12	-	386365	386383	YLR120C	3'UTR	849.97505
37614	9	-	51606	51632	YIL155C	3'UTR	849.22625
47140	11	-	239067	239092	YKL105C	3'UTR	848.91635
69083	15	+	345836	345860	YOR009W	3'UTR	847.9911
41672	10	-	99616	99641	YJL171C	3'UTR	847.94715
50930	12	+	820181	820214	YLR344W	3'UTR	847.4433
70260	15	+	663667	663689	YOR176W	3'UTR	846.1987
33937	8	+	386621	386641	YHR143W	3'UTR	845.91735
41773	10	-	118848	118872	YJL160C	5'UTR	845.7198
36456	9	+	116662	116684	YIL128W	CDS	845.12715
8138	3	-	142338	142357	YCR015C	5'UTR	845.0502
62108	13	-	878898	878919	YMR304C-A	CDS	843.9766
8557	3	-	260207	260229	YCR084C	3'UTR	843.8274
9834	4	+	333023	333045	YDL070W	3'UTR	843.6239
58208	13	+	703419	703436	YMR217W	3'UTR	842.49025
41837	10	-	130732	130751	YJL155C	5'UTR	841.63695
7326	3	+	233088	233119	YCR066W	3'UTR	841.1187
28058	7	+	773747	773772	YGR142W	3'UTR	840.6913
2307	2	+	441223	441247	YBR097W	CDS	840.6221
20649	5	+	351260	351285	YER095W	3'UTR	839.1981
67908	15	+	57194	57215	YOL141W	CDS	838.2481
2519	2	+	517224	517251	YBR139W	3'UTR	838.12015
5270	2	-	426492	426515	YBR090C	CDS	837.3806
39653	10	+	245284	245315	YJL098W	3'UTR	837.0592
50406	12	+	667965	667992	YLR260W	3'UTR	836.9258
7295	3	+	227608	227630	YCR061W	3'UTR	836.661
3780	2	-	59331	59355	YBL088C	CDS	835.8556
11854	4	+	911380	911401	YDR222W	3'UTR	835.44015
376	1	+	126796	126820	YAL016W	3'UTR	834.743
5599	2	-	499617	499640	YBR132C	3'UTR	834.68255
40828	10	+	575279	575317	YJR075W	3'UTR	834.34725
32927	8	+	149633	149655	YHR021W-A	CDS	834.26615
75208	15	-	1014931	1014952	YOR360C	5'UTR	832.76885
39545	10	+	209602	209626	YJL111W	3'UTR	832.7502
68039	15	+	87619	87623	YOL123W	5'UTR	832.4697
13400	4	+	1339410	1339436	YDR438W	3'UTR	832.19455
67758	14	-	759848	759878	YNR068C	3'UTR	829.2673
6102	2	-	646693	646723	YBR211C	CDS	828.67985
46606	11	-	77124	77147	YKL194C	3'UTR	828.6748
74081	15	-	718594	718622	YOR198C	3'UTR	828.58505
36909	9	+	249889	249919	YIL056W	5'UTR	828.57685
134	1	+	51800	51818	YAL051W	3'UTR	828.5694
70744	15	+	780597	780622	YOR235W	3'UTR	827.49975
10355	4	+	491000	491019	YDR023W	3'UTR	826.79145
48097	11	-	506879	506902	YKR033C	CDS	826.4815
79354	16	-	162566	162594	YPL206C	3'UTR	826.26145
32478	7	-	1073825	1073836	YGR289C	3'UTR	826.00545
56522	13	+	288169	288193	YMR011W	CDS	825.5182
1214	2	+	66728	66746	YBL085W	CDS	825.4143
3585	2	+	796566	796588	YBR295W	3'UTR	824.85065
3045	2	+	636574	636596	YBR207W	3'UTR	824.18485
17065	4	-	833032	833056	YDR186C	CDS	823.96365
22345	5	-	308581	308610	YER075C	CDS	822.9384
12940	4	+	1245767	1245794	YDR385W	3'UTR	822.3519
65195	14	+	780181	780207	YNR075W	CDS	821.612
70040	15	+	607627	607650	YOR147W	CDS	821.25875
12155	4	+	963124	963147	YDR251W	3'UTR	820.9551
27094	7	+	556738	556762	YGR034W	3'UTR	820.58195
49500	12	+	402563	402595	YLR129W	3'UTR	820.25125
6380	2	-	702539	702561	YBR241C	3'UTR	819.9794
24751	6	-	250132	250159	YFR051C	3'UTR	819.3749
47057	11	-	196245	196273	YKL129C	3'UTR	818.35855
70477	15	+	724959	724979	YOR204W	3'UTR	818.0142
11853	4	+	911345	911363	YDR222W	3'UTR	817.9252
70418	15	+	715350	715373	YOR195W	3'UTR	817.81055
63390	14	+	325152	325177	YNL165W	3'UTR	816.9803
63922	14	+	437235	437260	YNL101W	3'UTR	816.67915
23569	6	+	123136	123160	YFL008W	3'UTR	816.5746
17740	4	-	1061433	1061469	YDR300C	3'UTR	816.52095
64549	14	+	577168	577189	YNL030W	3'UTR	814.4325
28632	7	+	935507	935533	YGR218W	CDS	814.04645
68327	15	+	169976	169995	YOL082W	3'UTR	813.72605
927	1	-	110693	110722	YAL021C	3'UTR	813.7239
58052	13	+	665819	665851	YMR200W	3'UTR	813.36195
28459	7	+	899676	899697	YGR199W	CDS	812.8635
57704	13	+	609998	610018	YMR173W-A	CDS	812.8301
6327	2	-	695788	695809	YBR238C	CDS	812.81055
53317	12	-	366556	366580	YLR108C	3'UTR	811.26315
51205	12	+	868442	868467	YLR372W	3'UTR	810.47805
58032	13	+	664302	664325	YMR199W	3'UTR	810.3664
31360	7	-	806367	806396	YGR159C	3'UTR	810.2011
12156	4	+	963180	963210	YDR251W	3'UTR	808.41555
36942	9	+	254927	254948	YIL054W	3'UTR	808.3208
2389	2	+	460292	460314	YBR110W	3'UTR	807.40865
27841	7	+	733563	733585	YGR121W-A	CDS	806.8811
76240	16	+	209960	209984	YPL179W	3'UTR	806.5973
28655	7	+	945491	945510	YGR225W	CDS	806.5512
38338	9	-	231462	231483	YIL069C	3'UTR	806.3829
29630	7	-	236301	236329	YGL142C	CDS	805.1709
406	1	+	132030	132055	YAL012W	3'UTR	805.0438
61028	13	-	578891	578914	YMR162C	3'UTR	804.7128
46491	11	-	42979	43003	YKL209C	CDS	804.1685
17262	4	-	922996	923020	YDR228C	CDS	803.49175
40474	10	+	461620	461645	YJR013W	3'UTR	803.336
16694	4	-	720845	720868	YDR133C	3'UTR	803.16355
11211	4	+	748488	748511	YDR145W	3'UTR	802.5388
29334	7	-	150587	150621	YGL187C	5'UTR	802.48335
37389	9	+	377220	377255	YIR010W	3'UTR	802.4824
22619	5	-	368038	368068	YER105C	CDS	801.83625
30077	7	-	394867	394887	YGL057C	3'UTR	801.5108
22769	5	-	393925	393949	YER114C	5'UTR	801.2554
5504	2	-	488484	488504	YBR125C	5'UTR	800.68215
26370	7	+	377467	377494	YGL066W	5'UTR	800.26185
27187	7	+	586161	586193	YGR046W	3'UTR	800.13285
16967	4	-	796098	796122	YDR170C	3'UTR	799.8272
66123	14	-	293073	293096	YNL183C	3'UTR	799.7954
52212	12	-	97973	97996	YLL023C	3'UTR	799.5212
23062	5	-	476248	476270	YER155C	3'UTR	797.5413
64423	14	+	539886	539909	YNL048W	3'UTR	797.31775
14464	4	-	125597	125617	YDL187C	CDS	796.4307
75343	15	-	1034768	1034790	YOR372C	3'UTR	796.2129
17119	4	-	845888	845917	YDR194C	3'UTR	796.19585
73615	15	-	567451	567471	YOR129C	CDS	796.12025
65193	14	+	770029	770055	YNR070W	3'UTR	795.55505
51314	12	+	904475	904510	YLR390W-A	3'UTR	795.44755
40153	10	+	383439	383467	YJL034W	3'UTR	795.29065
43588	10	-	643446	643476	YJR118C	3'UTR	794.9371
34744	8	-	64405	64435	YHL021C	3'UTR	794.8521
36735	9	+	163002	163026	YIL108W	3'UTR	794.46885
42324	10	-	254659	254683	YJL093C	3'UTR	794.418
20396	5	+	294349	294371	YER068W	CDS	794.02725
78414	16	+	789471	789493	YPR125W	3'UTR	793.44905
10837	4	+	624551	624573	YDR089W	CDS	793.09395
44688	11	+	232112	232137	YKL109W	5'UTR	792.60125
51562	12	+	974962	974984	YLR424W	CDS	792.2734
27489	7	+	659813	659835	YGR089W	3'UTR	792.0198
58955	13	-	14375	14396	YML129C	3'UTR	791.5491
59668	13	-	202632	202655	YML038C	3'UTR	791.2675
75796	16	+	117795	117820	YPL229W	3'UTR	788.8208
14651	4	-	172166	172185	YDL160C	5'UTR	788.49615
79905	16	-	292758	292783	YPL137C	3'UTR	788.3028
66063	14	-	267526	267551	YNL197C	3'UTR	787.8301
35362	8	-	216643	216662	YHR056C	CDS	787.58525
69291	15	+	388835	388856	YOR030W	3'UTR	787.1599
16032	4	-	541305	541322	YDR042C	5'UTR	786.74495
59980	13	-	295136	295161	YMR013C	3'UTR	786.50015
28637	7	+	935824	935850	YGR218W	3'UTR	786.4589
16499	4	-	665258	665283	YDR104C	5'UTR	786.1982
3416	2	+	771405	771427	YBR284W	CDS	785.92245
54334	12	-	697332	697353	YLR277C	CDS	785.80455
67726	14	-	755687	755714	YNR067C	3'UTR	785.75655
51598	12	+	990556	990580	YLR427W	3'UTR	785.5553
61703	13	-	779531	779553	YMR257C	3'UTR	785.2435
29692	7	-	264248	264268	YGL131C	CDS	784.3416
5042	2	-	375039	375062	YBR068C	CDS	784.2715
49780	12	+	516537	516561	YLR180W	3'UTR	784.1509
32751	8	+	103989	104013	YHL002W	3'UTR	783.8379
7760	3	-	50222	50243	YCL041C	CDS	783.72285
10489	4	+	547732	547757	YDR044W	3'UTR	783.6423
35384	8	-	221345	221360	YHR061C	3'UTR	782.47055
57185	13	+	466016	466035	YMR100W	5'UTR	782.1315
41115	10	+	647525	647549	YJR120W	3'UTR	782.0838
75904	16	+	135548	135571	YPL221W	3'UTR	781.8195
57781	13	+	622050	622072	YMR179W	CDS	781.60535
26271	7	+	357051	357076	YGL082W	3'UTR	781.4272
22574	5	-	347793	347818	YER093C-A	3'UTR	781.35295
7550	3	+	285810	285832	YCR093W	CDS	781.3001
47315	11	-	294356	294378	YKL075C	5'UTR	780.98645
31389	7	-	808573	808598	YGR161C	3'UTR	780.5923
80668	16	-	514475	514502	YPL019C	3'UTR	779.38115
36831	9	+	195286	195294	YIL090W	3'UTR	779.32125
18113	4	-	1166981	1167009	YDR346C	3'UTR	779.2895
51102	12	+	855634	855655	YLR366W	CDS	778.5903
81190	16	-	684458	684489	YPR068C	5'UTR	778.58155
1392	2	+	126142	126168	YBL050W	3'UTR	778.45495
12350	4	+	1057663	1057691	YDR297W	3'UTR	777.998
68658	15	+	243346	243372	YOL045W	5'UTR	777.84925
38328	9	-	230180	230206	YIL070C	3'UTR	776.9633
28861	7	+	1024798	1024825	YGR266W	3'UTR	776.69915
62077	13	-	869995	870017	YMR302C	3'UTR	776.2497
33063	8	+	184820	184847	YHR038W	3'UTR	776.23725
51680	12	+	1013825	1013858	YLR438W	3'UTR	776.2241
10605	4	+	578374	578398	YDR062W	3'UTR	775.41605
58730	13	+	854512	854533	YMR291W	3'UTR	774.969
65744	14	-	174382	174401	YNL251C	5'UTR	774.5237
60581	13	-	460740	460761	YMR098C	3'UTR	773.9712
54390	12	-	708373	708403	YLR286C	3'UTR	773.95855
45373	11	+	371401	371427	YKL035W	3'UTR	773.65805
33534	8	+	313685	313709	YHR099W	CDS	772.94445
41673	10	-	99660	99686	YJL171C	3'UTR	772.78015
53048	12	-	297728	297752	YLR084C	CDS	772.6961
35717	8	-	297296	297302	YHR097C	3'UTR	771.82385
35368	8	-	217276	217295	YHR056C	CDS	770.85945
75515	16	+	38835	38856	YPL267W	3'UTR	769.1668
31290	7	-	787265	787292	YGR148C	3'UTR	768.688
65043	14	+	703183	703213	YNR043W	3'UTR	768.05755
51850	12	+	1054645	1054668	YLR455W	3'UTR	767.40235
16762	4	-	739448	739476	YDR141C	CDS	767.15525
79759	16	-	261114	261129	YPL154C	5'UTR	766.90895
60810	13	-	507380	507402	YMR120C	3'UTR	766.5763
27172	7	+	585132	585155	YGR046W	CDS	766.39205
65849	14	-	217192	217218	YNL231C	5'UTR	766.17965
56071	13	+	179778	179798	YML048W	3'UTR	765.99995
67986	15	+	77161	77180	YOL130W	3'UTR	765.57655
64292	14	+	505557	505574	YNL065W	3'UTR	765.564
80650	16	-	512278	512306	YPL020C	3'UTR	764.7714
57197	13	+	466739	466764	YMR100W	CDS	764.38015
9049	4	+	135805	135830	YDL180W	5'UTR	763.89445
79675	16	-	250750	250773	YPL159C	3'UTR	763.8883
31751	7	-	892456	892479	YGR197C	3'UTR	763.1529
15571	4	-	403727	403755	YDL027C	CDS	762.9784
7865	3	-	75978	76002	YCL025C	3'UTR	762.9391
66988	14	-	535244	535271	YNL049C	3'UTR	762.69135
43647	10	-	656211	656230	YJR126C	3'UTR	762.47515
54929	12	-	852458	852486	YLR363C	3'UTR	761.68325
89	1	+	45832	45855	YAL053W	5'UTR	761.31375
72113	15	-	103709	103736	YOL114C	CDS	761.1078
80232	16	-	377235	377258	YPL090C	3'UTR	760.83095
10982	4	+	671558	671585	YDR108W	CDS	760.74645
28263	7	+	826977	827001	YGR162W	3'UTR	760.08125
26659	7	+	457085	457109	YGL021W	3'UTR	759.85875
51317	12	+	904615	904636	YLR390W-A	3'UTR	759.6012
58850	13	+	888778	888797	YMR307W	3'UTR	759.26735
39392	10	+	146075	146104	YJL145W	3'UTR	759.2268
64291	14	+	505519	505538	YNL065W	3'UTR	758.8776
35385	8	-	221375	221391	YHR061C	3'UTR	758.84055
20540	5	+	319779	319799	YER079W	3'UTR	758.71925
77988	16	+	698880	698902	YPR079W	CDS	758.5164
81753	16	-	897669	897695	YPR181C	CDS	758.256
14159	4	-	55245	55271	YDL224C	CDS	757.93115
2994	2	+	630274	630301	YBR203W	CDS	757.727
6471	2	-	718026	718047	YBR249C	5'UTR	757.69665
75622	16	+	88462	88485	YPL243W	5'UTR	757.4563
75072	15	-	977265	977290	YOR344C	CDS	757.44155
64649	14	+	606089	606116	YNL014W	5'UTR	756.5411
24921	7	+	37088	37110	YGL247W	CDS	756.33565
78536	16	+	829946	829967	YPR149W	CDS	756.2031
65365	14	-	57604	57628	YNL307C	5'UTR	755.2829
27839	7	+	727835	727861	YGR118W	3'UTR	754.98575
42371	10	-	263306	263327	YJL090C	CDS	754.59305
61160	13	-	604858	604879	YMR171C	CDS	753.7701
40356	10	+	438629	438654	YJR001W	3'UTR	753.71545
49952	12	+	554508	554533	YLR206W	5'UTR	753.69685
66304	14	-	321519	321539	YNL167C	5'UTR	753.69045
70924	15	+	820950	820974	YOR266W	5'UTR	753.17605
27031	7	+	548040	548062	YGR032W	5'UTR	752.9694
16313	4	-	607613	607636	YDR081C	CDS	752.7658
15670	4	-	425814	425836	YDL016C	CDS	752.3837
55519	13	+	18084	18107	YML127W	CDS	751.69445
33936	8	+	386578	386599	YHR143W	3'UTR	751.5482
46286	11	+	625454	625482	YKR095W	3'UTR	751.4795
6928	3	+	73360	73386	YCL027W	3'UTR	750.0778
50224	12	+	636187	636209	YLR248W	3'UTR	749.37265
46874	11	-	147544	147566	YKL162C	3'UTR	749.00895
10074	4	+	413088	413111	YDL022W	3'UTR	748.84745
19822	5	+	143822	143844	YEL007W	CDS	748.46825
56497	13	+	284923	284954	YMR010W	5'UTR	748.44895
37965	9	-	141610	141629	YIL117C	5'UTR	748.2814
886	1	-	106208	106231	YAL023C	3'UTR	747.91185
76252	16	+	212851	212881	YPL178W	3'UTR	747.5816
72895	15	-	361096	361126	YOR016C	5'UTR	747.40455
5430	2	-	481334	481357	YBR121C	3'UTR	746.5905
21413	5	-	39915	39944	YEL060C	3'UTR	746.4664
8438	3	-	218289	218316	YCR054C	3'UTR	746.1167
78771	16	+	890080	890101	YPR175W	CDS	746.07445
62720	14	+	144262	144287	YNL266W	CDS	745.56865
12548	4	+	1130910	1130934	YDR332W	5'UTR	744.72115
44013	11	+	53508	53529	YKL205W	3'UTR	744.29115
30667	7	-	558912	558941	YGR036C	5'UTR	744.25765
64790	14	+	642593	642619	YNR009W	5'UTR	744.22475
43081	10	-	470121	470151	YJR023C	CDS	743.8036
75050	15	-	967084	967109	YOR342C	CDS	743.43855
61710	13	-	780104	780127	YMR257C	CDS	742.876
73920	15	-	651982	652003	YOR171C	3'UTR	741.8329
20722	5	+	373361	373385	YER106W	3'UTR	741.07965
33333	8	+	248392	248416	YHR074W	3'UTR	740.52105
49319	12	+	326268	326294	YLR092W	3'UTR	740.3552
1434	2	+	137594	137620	YBL043W	3'UTR	740.14265
11962	4	+	930964	930992	YDR234W	5'UTR	740.114
60918	13	-	543790	543814	YMR137C	CDS	739.4358
55737	13	+	74117	74135	YML099W-A	5'UTR	739.12095
56450	13	+	272867	272902	YMR002W	3'UTR	738.33585
50575	12	+	724686	724715	YLR297W	3'UTR	738.1739
75798	16	+	118288	118314	YPL228W	5'UTR	738.0787
63610	14	+	368397	368420	YNL138W	3'UTR	737.6672
17275	4	-	929398	929424	YDR233C	3'UTR	737.4507
12980	4	+	1252489	1252513	YDR389W	5'UTR	737.1615
77246	16	+	499320	499347	YPL028W	3'UTR	737.004
27935	7	+	747918	747943	YGR127W	3'UTR	735.65745
73018	15	-	397689	397713	YOR035C	3'UTR	734.55735
55284	12	-	1004315	1004339	YLR433C	3'UTR	734.11095
18327	4	-	1233247	1233272	YDR379C-A	3'UTR	733.6859
61929	13	-	833302	833328	YMR282C	3'UTR	731.95175
77922	16	+	681075	681099	YPR065W	3'UTR	731.90795
25197	7	+	89347	89369	YGL215W	3'UTR	731.9009
79663	16	-	244814	244837	YPL161C	CDS	731.86565
7998	3	-	119520	119545	YCR004C	3'UTR	731.81655
20161	5	+	206859	206881	YER025W	3'UTR	730.696
29650	7	-	241304	241328	YGL140C	3'UTR	730.39365
47251	11	-	266109	266129	YKL092C	3'UTR	730.28885
70545	15	+	736186	736212	YOR208W	3'UTR	730.10235
776	1	-	80635	80679	YAL034C	3'UTR	730.09665
16958	4	-	793430	793451	YDR169C	CDS	730.08055
64256	14	+	500300	500326	YNL067W	3'UTR	729.5126
57748	13	+	618160	618178	YMR177W	3'UTR	728.9205
62905	14	+	204459	204481	YNL238W	CDS	728.79235
36809	9	+	193658	193686	YIL090W	CDS	728.6912
22502	5	-	338240	338266	YER090C-A	3'UTR	728.08025
40205	10	+	393605	393630	YJL026W	3'UTR	727.77795
78028	16	+	708251	708278	YPR084W	CDS	727.74875
61730	13	-	782091	782113	YMR257C	5'UTR	727.40395
73348	15	-	479140	479164	YOR081C	CDS	726.2368
24364	6	-	103926	103953	YFL017C	3'UTR	725.9843
35729	8	-	299033	299060	YHR098C	3'UTR	725.675
43573	10	-	635779	635804	YJR111C	3'UTR	724.04685
18506	4	-	1296731	1296754	YDR414C	5'UTR	723.0347
4638	2	-	294283	294305	YBR027C	CDS	722.80035
43516	10	-	614895	614915	YJR098C	CDS	721.9268
57708	13	+	611334	611356	YMR175W-A	CDS	721.79505
18083	4	-	1162845	1162868	YDR345C	3'UTR	721.5794
71685	15	+	1041430	1041456	YOR374W	3'UTR	721.56655
37141	9	+	295840	295862	YIL030W-A	CDS	721.5368
9831	4	+	332864	332892	YDL070W	CDS	721.5239
54068	12	-	599852	599873	YLR228C	3'UTR	721.50335
56159	13	+	216200	216220	YML031W	3'UTR	720.25685
14580	4	-	160890	160918	YDL167C	3'UTR	720.07425
48859	12	+	142948	142971	YLL004W	3'UTR	718.2146
64582	14	+	583414	583439	YNL026W	3'UTR	717.89995
71095	15	+	869039	869070	YOR294W	3'UTR	717.88065
39120	10	+	67590	67613	YJL197W	3'UTR	717.7099
54421	12	-	710226	710253	YLR286C	5'UTR	716.777
74979	15	-	939821	939844	YOR330C	CDS	716.46445
70732	15	+	778295	778314	YOR233W	3'UTR	716.1827
61356	13	-	685846	685876	YMR209C	3'UTR	716.1715
49133	12	+	262771	262794	YLR060W	3'UTR	716.16305
78955	16	-	43085	43109	YPL264C	3'UTR	715.5906
69266	15	+	382833	382852	YOR027W	3'UTR	715.2094
50151	12	+	620197	620223	YLR240W	3'UTR	714.98605
30895	7	-	635699	635724	YGR073C	CDS	714.81305
1215	2	+	66855	66879	YBL085W	3'UTR	714.63955
16704	4	-	721479	721504	YDR133C	5'UTR	714.4539
3059	2	+	647923	647944	YBR212W	CDS	713.14725
12123	4	+	957701	957722	YDR247W	3'UTR	712.57985
49887	12	+	536993	537017	YLR190W	3'UTR	712.37415
45960	11	+	556179	556201	YKR059W	3'UTR	712.142
3254	2	+	719045	719068	YBR250W	CDS	712.12375
35594	8	-	282527	282550	YHR089C	3'UTR	712.1049
52367	12	-	151342	151361	YLR001C	3'UTR	711.9377
8659	4	+	25513	25536	YDL240W	CDS	710.4677
45940	11	+	552953	552979	YKR058W	CDS	710.4244
37834	9	-	95014	95023	YIL135C	3'UTR	710.40325
30118	7	-	406809	406832	YGL049C	3'UTR	709.07445
74843	15	-	901672	901689	YOR313C	3'UTR	709.0297
52691	12	-	222059	222081	YLR036C	CDS	708.91535
80435	16	-	452985	453008	YPL057C	CDS	708.82695
10118	4	+	430963	430987	YDL013W	3'UTR	708.20885
41976	10	-	159486	159499	YJL133C-A	3'UTR	708.033
61731	13	-	782155	782188	YMR257C	5'UTR	707.75795
7376	3	+	254250	254279	YCR079W	3'UTR	707.54425
50306	12	+	644372	644397	YLR253W	3'UTR	707.4688
69523	15	+	465733	465756	YOR073W	CDS	707.39635
37201	9	+	324133	324153	YIL015W	3'UTR	707.1483
76210	16	+	208013	208036	YPL179W	5'UTR	706.9639
51837	12	+	1053547	1053571	YLR455W	5'UTR	706.3054
14341	4	-	96036	96058	YDL203C	3'UTR	705.84035
58804	13	+	878710	878729	YMR304W	3'UTR	705.8305
55850	13	+	110108	110131	YML080W	3'UTR	705.01825
37480	9	+	402445	402463	YIR023W	CDS	704.37185
54646	12	-	757395	757403	YLR311C	CDS	704.2915
29288	7	-	145817	145845	YGL190C	CDS	702.94205
76211	16	+	208072	208103	YPL179W	5'UTR	702.8725
49846	12	+	527699	527725	YLR187W	CDS	702.195
26490	7	+	400361	400381	YGL055W	3'UTR	701.7758
31503	7	-	850948	850969	YGR178C	3'UTR	701.3602
25164	7	+	87575	87603	YGL215W	5'UTR	701.15555
42322	10	-	254355	254375	YJL094C	CDS	700.4181
59723	13	-	212358	212378	YML032C	3'UTR	700.2822
56521	13	+	288114	288144	YMR011W	CDS	700.27235
32822	8	+	119484	119509	YHR006W	3'UTR	700.23685
49812	12	+	523358	523382	YLR185W	3'UTR	700.21105
14371	4	-	101505	101525	YDL199C	CDS	700.1814
68987	15	+	325084	325109	YOL001W	5'UTR	699.7781
39473	10	+	191917	191942	YJL118W	CDS	699.6995
27185	7	+	586064	586093	YGR046W	3'UTR	699.5615
47429	11	-	336448	336475	YKL054C	3'UTR	699.467
51130	12	+	857335	857363	YLR367W	3'UTR	699.2472
75706	16	+	108194	108218	YPL232W	3'UTR	698.87155
3147	2	+	671994	672014	YBR225W	CDS	698.4113
36812	9	+	193825	193846	YIL090W	CDS	697.83
60508	13	-	445483	445507	YMR089C	3'UTR	697.53585
27302	7	+	604238	604258	YGR056W	CDS	697.3368
81067	16	-	650655	650680	YPR042C	CDS	697.0022
25463	7	+	162189	162211	YGL180W	CDS	696.98685
34534	8	+	528323	528341	YHR211W	CDS	696.77225
20245	5	+	231991	232019	YER040W	3'UTR	696.28275
52092	12	-	63998	64020	YLL039C	3'UTR	695.92785
76423	16	+	275902	275924	YPL147W	3'UTR	695.159
8858	4	+	95831	95851	YDL204W	3'UTR	694.4884
16213	4	-	584889	584907	YDR069C	3'UTR	694.3783
19179	4	-	1488846	1488873	YDR524C	CDS	693.78325
76870	16	+	407567	407588	YPL079W	3'UTR	693.22215
29412	7	-	171345	171366	YGL176C	3'UTR	692.64695
71225	15	+	887917	887940	YOR304W	3'UTR	692.5331
47965	11	-	466128	466151	YKR014C	5'UTR	692.4088
64137	14	+	481299	481318	YNL077W	5'UTR	692.3971
49350	12	+	336139	336158	YLR096W	3'UTR	692.0303
7557	3	+	286325	286347	YCR093W	CDS	691.6789
9266	4	+	194266	194287	YDL146W	3'UTR	691.52535
45784	11	+	501167	501189	YKR030W	3'UTR	690.27535
45943	11	+	553287	553306	YKR058W	CDS	689.0356
75993	16	+	162380	162403	YPL207W	3'UTR	688.75765
13604	4	+	1388504	1388527	YDR463W	3'UTR	688.7193
31228	7	-	755529	755553	YGR132C	3'UTR	688.11815
5608	2	-	500859	500881	YBR132C	CDS	687.87725
64906	14	+	669606	669628	YNR021W	3'UTR	687.48025
70589	15	+	752062	752084	YOR217W	3'UTR	686.9987
10385	4	+	508041	508065	YDR033W	5'UTR	686.1027
33176	8	+	211876	211903	YHR052W	CDS	685.84865
4653	2	-	296275	296291	YBR029C	3'UTR	685.18895
61438	13	-	713996	714021	YMR221C	CDS	685.1386
62320	14	+	35898	35922	YNL321W	CDS	685.08305
