id	chr	strand	start	stop	gene	region	WT avg
54006	12	-	582507	582532	YLR223C	CDS	16.24185
54007	12	-	582619	582639	YLR223C	CDS	175.7295
54008	12	-	582764	582785	YLR223C	CDS	0
54009	12	-	583215	583239	YLR223C	CDS	4.68
54010	12	-	583273	583293	YLR223C	CDS	31.34745
54011	12	-	583567	583587	YLR223C	CDS	32.61885
54012	12	-	583908	583932	YLR223C	CDS	0
54013	12	-	584108	584129	YLR223C	CDS	110.4292
54014	12	-	584191	584208	YLR223C	CDS	11.93795
54015	12	-	584238	584255	YLR223C	CDS	7.4676
54016	12	-	584304	584324	YLR223C	CDS	23.25105
54017	12	-	584421	584441	YLR223C	CDS	2.48985
54018	12	-	584527	584559	YLR223C	CDS	2.48985
54019	12	-	584702	584729	YLR223C	CDS	0
54020	12	-	584743	584761	YLR223C	CDS	0
54021	12	-	584904	584923	YLR223C	CDS	84.9743
54022	12	-	585189	585211	YLR223C	CDS	4.06095
54023	12	-	585214	585234	YLR223C	CDS	245.16915
54024	12	-	585246	585269	YLR223C	CDS	137.9684
54025	12	-	585306	585331	YLR223C	CDS	4.11775
54026	12	-	585355	585372	YLR223C	CDS	2.48985
54027	12	-	585431	585453	YLR223C	CDS	4.97775
54028	12	-	585605	585624	YLR223C	5'UTR	227.70885
54029	12	-	585640	585667	YLR223C	5'UTR	205.55485
54030	12	-	585671	585699	YLR223C	5'UTR	21.78965
54031	12	-	585728	585753	YLR223C	5'UTR	136.02705
54032	12	-	587658	587679	YLR225C	3'UTR	576.9629
54033	12	-	587757	587780	YLR225C	CDS	335.4532
54034	12	-	587884	587912	YLR225C	CDS	274.05455
54035	12	-	587931	587951	YLR225C	CDS	231.2306
54036	12	-	588038	588057	YLR225C	CDS	5.28975
54037	12	-	588201	588222	YLR225C	CDS	1.9482
54038	12	-	588359	588379	YLR225C	CDS	1.9482
54039	12	-	588457	588480	YLR225C	CDS	1.9482
54040	12	-	588495	588520	YLR225C	CDS	9.47435
54041	12	-	588600	588621	YLR225C	CDS	442.0686
54042	12	-	588629	588649	YLR225C	CDS	0
54043	12	-	588653	588676	YLR225C	CDS	270.70075
54044	12	-	588699	588719	YLR225C	CDS	1.9482
54045	12	-	588826	588846	YLR225C	CDS	378.47335
54046	12	-	588855	588887	YLR225C	CDS	0
54047	12	-	588930	588955	YLR225C	5'UTR	1057.94365
54048	12	-	591044	591062	YLR227C	CDS	3.1225
54049	12	-	591104	591127	YLR227C	CDS	124.3164
54050	12	-	591454	591479	YLR227C	CDS	131.011
54051	12	-	591525	591549	YLR227C	CDS	1.56125
54052	12	-	591659	591675	YLR227C	CDS	27.59885
54053	12	-	591695	591717	YLR227C	CDS	337.952
54054	12	-	591797	591819	YLR227C	CDS	136.8089
54055	12	-	591834	591853	YLR227C	CDS	112.06965
54056	12	-	591886	591906	YLR227C	CDS	2.91
54057	12	-	591914	591921	YLR227C	CDS	3.819
54058	12	-	591956	591973	YLR227C	CDS	62.1502
54059	12	-	592004	592026	YLR227C	CDS	204.7226
54060	12	-	592047	592066	YLR227C	5'UTR	1.56125
54061	12	-	592074	592095	YLR227C	5'UTR	4.6825
54062	12	-	592118	592137	YLR227C	5'UTR	256.55085
54063	12	-	592186	592207	YLR227C	5'UTR	5.96
54064	12	-	592236	592255	YLR227C	5'UTR	94.11835
54065	12	-	592313	592332	YLR227C	5'UTR	11.45815
54066	12	-	592474	592502	YLR227C	5'UTR	116.7202
54067	12	-	592558	592578	tL(UAG)L1	tRNA	147.1363
54068	12	-	599852	599873	YLR228C	3'UTR	721.50335
54069	12	-	599989	600016	YLR228C	3'UTR	230.2007
54070	12	-	600030	600047	YLR228C	CDS	91.06375
54071	12	-	600192	600209	YLR228C	CDS	228.85405
54072	12	-	600528	600545	YLR228C	CDS	114.42195
54073	12	-	600653	600670	YLR228C	CDS	62.967
54074	12	-	600828	600847	YLR228C	CDS	376.57695
54075	12	-	600926	600949	YLR228C	CDS	356.11445
54076	12	-	600954	600972	YLR228C	CDS	51.45495
54077	12	-	601020	601043	YLR228C	CDS	12.3322
54078	12	-	601288	601312	YLR228C	CDS	116.81145
54079	12	-	601554	601575	YLR228C	CDS	575.07645
54080	12	-	601677	601700	YLR228C	CDS	103.93255
54081	12	-	601740	601761	YLR228C	CDS	12.8688
54082	12	-	601826	601859	YLR228C	CDS	0
54083	12	-	601875	601895	YLR228C	CDS	136.90945
54084	12	-	602102	602120	YLR228C	CDS	31.47845
54085	12	-	602625	602645	YLR228C	5'UTR	77.2027
54086	12	-	604161	604185	YLR229C	3'UTR	20.13015
54087	12	-	604562	604583	YLR229C	CDS	6.12105
54088	12	-	604633	604660	YLR229C	CDS	0.5859
54089	12	-	604713	604733	YLR229C	CDS	134.4719
54090	12	-	604741	604766	YLR229C	CDS	1.0815
54091	12	-	604862	604890	YLR229C	5'UTR	1086.15255
54092	12	-	604924	604941	YLR229C	5'UTR	4.6007
54093	12	-	604957	604980	YLR229C	5'UTR	8.71875
54094	12	-	605304	605328	tI(UAU)L	tRNA	482.6046
54095	12	-	605723	605742	YLR231C	3'UTR	9.70415
54096	12	-	605808	605832	YLR231C	CDS	136.71725
54097	12	-	605979	606006	YLR231C	CDS	223.2616
54098	12	-	606026	606044	YLR231C	CDS	89.55935
54099	12	-	606173	606194	YLR231C	CDS	8.9447
54100	12	-	606288	606311	YLR231C	CDS	0
54101	12	-	606315	606333	YLR231C	CDS	1.72385
54102	12	-	606362	606388	YLR231C	CDS	1.6601
54103	12	-	606627	606649	YLR231C	CDS	0
54104	12	-	606659	606685	YLR231C	CDS	11.881
54105	12	-	606837	606859	YLR231C	CDS	71.04745
54106	12	-	607039	607066	YLR231C	CDS	53.85115
54107	12	-	607171	607199	YLR233C	3'UTR	108.4148
54108	12	-	607275	607302	YLR233C	3'UTR	6.0418
54109	12	-	607351	607386	YLR233C	3'UTR	36.05115
54110	12	-	607483	607500	YLR233C	CDS	147.8029
54111	12	-	607736	607755	YLR233C	CDS	88.2073
54112	12	-	607773	607793	YLR233C	CDS	42.2783
54113	12	-	608016	608040	YLR233C	CDS	18.12065
54114	12	-	608161	608184	YLR233C	CDS	43.0436
54115	12	-	608311	608329	YLR233C	CDS	39.4119
54116	12	-	608897	608922	YLR233C	CDS	49.16145
54117	12	-	609127	609152	YLR233C	CDS	12.31175
54118	12	-	609311	609329	YLR233C	CDS	11.7651
54119	12	-	609438	609456	YLR233C	CDS	0
54120	12	-	616297	616322	YLR239C	3'UTR	16.41895
54121	12	-	616484	616509	YLR239C	CDS	0
54122	12	-	616524	616546	YLR239C	CDS	1.7166
54123	12	-	616610	616629	YLR239C	CDS	11.1976
54124	12	-	616711	616737	YLR239C	CDS	1.7166
54125	12	-	616739	616757	YLR239C	CDS	8.3992
54126	12	-	616777	616794	YLR239C	CDS	8.26415
54127	12	-	617170	617189	YLR239C	CDS	140.23955
54128	12	-	617204	617224	YLR239C	CDS	28.5606
54129	12	-	622869	622887	YLR242C	3'UTR	20.2656
54130	12	-	622897	622915	YLR242C	3'UTR	26.61305
54131	12	-	622944	622961	YLR242C	CDS	2.01135
54132	12	-	622980	623000	YLR242C	CDS	2.01135
54133	12	-	623029	623049	YLR242C	CDS	8.20055
54134	12	-	623084	623101	YLR242C	CDS	74.8685
54135	12	-	623117	623134	YLR242C	CDS	55.23905
54136	12	-	623157	623179	YLR242C	CDS	110.0255
54137	12	-	623217	623241	YLR242C	CDS	26.98335
54138	12	-	623298	623322	YLR242C	CDS	65.2674
54139	12	-	623346	623370	YLR242C	CDS	29.86825
54140	12	-	623389	623419	YLR242C	CDS	9.31465
54141	12	-	623436	623454	YLR242C	CDS	74.34625
54142	12	-	623485	623506	YLR242C	CDS	28.22085
54143	12	-	623537	623557	YLR242C	CDS	107.5647
54144	12	-	623665	623684	YLR242C	CDS	6.838
54145	12	-	623721	623741	YLR242C	CDS	11.16145
54146	12	-	623836	623856	YLR242C	CDS	3.06375
54147	12	-	625139	625160	YLR244C	3'UTR	1355.82235
54148	12	-	625211	625228	YLR244C	CDS	0.39935
54149	12	-	625252	625271	YLR244C	CDS	0.62525
54150	12	-	625307	625332	YLR244C	CDS	0.4793
54151	12	-	625366	625394	YLR244C	CDS	4.0318
54152	12	-	625404	625425	YLR244C	CDS	21.59235
54153	12	-	625589	625609	YLR244C	CDS	0.95825
54154	12	-	625656	625673	YLR244C	CDS	23.4414
54155	12	-	625759	625782	YLR244C	CDS	53.9869
54156	12	-	625861	625891	YLR244C	CDS	0
54157	12	-	625939	625962	YLR244C	CDS	76.9029
54158	12	-	626039	626057	YLR244C	CDS	31.71195
54159	12	-	626077	626101	YLR244C	CDS	98.1902
54160	12	-	626139	626161	YLR244C	CDS	2.39585
54161	12	-	626196	626219	YLR244C	CDS	3.0347
54162	12	-	626272	626289	YLR244C	CDS	1.04235
54163	12	-	626303	626316	YLR244C	CDS	0.4793
54164	12	-	626385	626406	YLR244C	5'UTR	112.49775
54165	12	-	626419	626441	YLR244C	5'UTR	10.49785
54166	12	-	628581	628608	YLR247C	3'UTR	862.2916
54167	12	-	628631	628655	YLR247C	3'UTR	1506.9937
54168	12	-	628835	628866	YLR247C	CDS	0
54169	12	-	628973	628990	YLR247C	CDS	66.5642
54170	12	-	629081	629101	YLR247C	CDS	145.59435
54171	12	-	629154	629173	YLR247C	CDS	42.7618
54172	12	-	629191	629209	YLR247C	CDS	107.26295
54173	12	-	629301	629320	YLR247C	CDS	63.6295
54174	12	-	629324	629342	YLR247C	CDS	38.63055
54175	12	-	629682	629699	YLR247C	CDS	42.7618
54176	12	-	629711	629728	YLR247C	CDS	0
54177	12	-	629732	629763	YLR247C	CDS	0
54178	12	-	629777	629807	YLR247C	CDS	32.0752
54179	12	-	629957	629977	YLR247C	CDS	50.52915
54180	12	-	630087	630111	YLR247C	CDS	39.83225
54181	12	-	630305	630323	YLR247C	CDS	6.55535
54182	12	-	630338	630358	YLR247C	CDS	0
54183	12	-	630711	630729	YLR247C	CDS	13.1055
54184	12	-	630997	631015	YLR247C	CDS	13.1055
54185	12	-	631375	631397	YLR247C	CDS	0
54186	12	-	631872	631892	YLR247C	CDS	87.06055
54187	12	-	631977	631999	YLR247C	CDS	11.11465
54188	12	-	632128	632153	YLR247C	CDS	332.76945
54189	12	-	632468	632488	YLR247C	CDS	146.9972
54190	12	-	632498	632519	YLR247C	CDS	148.6425
54191	12	-	632569	632588	YLR247C	CDS	66.15675
54192	12	-	632690	632712	YLR247C	CDS	193.6582
54193	12	-	632742	632763	YLR247C	CDS	0
54194	12	-	632936	632954	YLR247C	CDS	37.4185
54195	12	-	632990	633018	YLR247C	CDS	10.69175
54196	12	-	633021	633039	YLR247C	CDS	321.99
54197	12	-	633161	633190	YLR247C	CDS	0
54198	12	-	644431	644457	YLR254C	CDS	219.2901
54199	12	-	644510	644531	YLR254C	CDS	14.6909
54200	12	-	644559	644582	YLR254C	CDS	6.5048
54201	12	-	644697	644724	YLR254C	CDS	0
54202	12	-	644771	644795	YLR254C	CDS	1.6973
54203	12	-	644913	644936	YLR254C	CDS	8.4839
54204	12	-	645004	645025	YLR254C	5'UTR	10.1692
54205	12	-	645602	645640	YLR255C	CDS	14.0653
54206	12	-	645701	645719	YLR255C	CDS	47.57175
54207	12	-	645883	645910	YLR255C	CDS	9.3756
54208	12	-	663222	663234	YLR259C	3'UTR	274.94055
54209	12	-	663255	663279	YLR259C	3'UTR	1140.21805
54210	12	-	663341	663373	YLR259C	CDS	0
54211	12	-	663383	663403	YLR259C	CDS	3.2571
54212	12	-	663425	663462	YLR259C	CDS	1.16915
54213	12	-	663497	663524	YLR259C	CDS	1.70655
54214	12	-	663663	663682	YLR259C	CDS	3.6307
54215	12	-	663856	663879	YLR259C	CDS	180.99365
54216	12	-	663924	663947	YLR259C	CDS	0
54217	12	-	663955	663979	YLR259C	CDS	1.3159
54218	12	-	663996	664022	YLR259C	CDS	0.5848
54219	12	-	664182	664204	YLR259C	CDS	0
54220	12	-	664211	664232	YLR259C	CDS	1.75395
54221	12	-	664245	664263	YLR259C	CDS	14.2297
54222	12	-	664321	664346	YLR259C	CDS	241.4388
54223	12	-	664505	664527	YLR259C	CDS	0
54224	12	-	664533	664563	YLR259C	CDS	0
54225	12	-	664647	664670	YLR259C	CDS	3.81475
54226	12	-	664687	664712	YLR259C	CDS	15.622
54227	12	-	664795	664826	YLR259C	CDS	1.9076
54228	12	-	664881	664898	YLR259C	CDS	0.5848
54229	12	-	664927	664945	YLR259C	CDS	4.32225
54230	12	-	668122	668151	YLR261C	3'UTR	601.0765
54231	12	-	668182	668182	YLR261C	3'UTR	25.4555
54232	12	-	668220	668242	YLR261C	3'UTR	4.4578
54233	12	-	668436	668463	YLR261C	CDS	39.17445
54234	12	-	668523	668555	YLR261C	CDS	0
54235	12	-	668650	668672	YLR262C	CDS	914.5542
54236	12	-	668735	668754	YLR262C	CDS	22.6304
54237	12	-	668905	668935	YLR261C	5'UTR	8.48575
54238	12	-	669150	669171	YLR261C	5'UTR	13.37685
54239	12	-	669400	669400	YLR262C-A	3'UTR	0
54240	12	-	669431	669451	YLR262C-A	3'UTR	93.7968
54241	12	-	669477	669500	YLR262C-A	CDS	0.5869
54242	12	-	669516	669537	YLR262C-A	CDS	0.0719
54243	12	-	669587	669610	YLR262C-A	CDS	0.1378
54244	12	-	669623	669644	YLR262C-A	CDS	0
54245	12	-	674366	674388	YLR265C	3'UTR	1.23755
54246	12	-	674397	674419	YLR265C	3'UTR	0
54247	12	-	674483	674508	YLR265C	CDS	1.23755
54248	12	-	674662	674680	YLR265C	CDS	1.23755
54249	12	-	674698	674720	YLR265C	CDS	0.9143
54250	12	-	674762	674787	YLR265C	CDS	117.57925
54251	12	-	674819	674844	YLR265C	CDS	38.23205
54252	12	-	674851	674871	YLR265C	CDS	0
54253	12	-	674935	674955	YLR265C	CDS	119.73595
54254	12	-	674996	675021	YLR265C	CDS	24.6948
54255	12	-	675061	675077	YLR265C	CDS	10.5665
54256	12	-	675201	675229	YLR265C	CDS	327.3964
54257	12	-	675265	675289	YLR265C	CDS	321.8464
54258	12	-	675337	675355	YLR265C	CDS	7.42245
54259	12	-	675360	675377	YLR265C	CDS	24.1982
54260	12	-	675386	675405	YLR265C	CDS	0
54261	12	-	675627	675650	YLR266C	CDS	353.97345
54262	12	-	675840	675866	YLR266C	CDS	6.3326
54263	12	-	675899	675928	YLR266C	CDS	2.1114
54264	12	-	676020	676043	YLR266C	CDS	164.90135
54265	12	-	676055	676075	YLR266C	CDS	11.15845
54266	12	-	676133	676161	YLR266C	CDS	174.39025
54267	12	-	676244	676275	YLR266C	CDS	0
54268	12	-	676419	676447	YLR266C	CDS	242.04685
54269	12	-	676494	676518	YLR266C	CDS	4.22115
54270	12	-	676649	676678	YLR266C	CDS	0
54271	12	-	676687	676713	YLR266C	CDS	0
54272	12	-	676715	676734	YLR266C	CDS	0
54273	12	-	676858	676879	YLR266C	CDS	105.44115
54274	12	-	676919	676938	YLR266C	CDS	104.53915
54275	12	-	677000	677020	YLR266C	CDS	1.72105
54276	12	-	677072	677100	YLR266C	CDS	161.6254
54277	12	-	677167	677184	YLR266C	CDS	5.16475
54278	12	-	677213	677244	YLR266C	CDS	2.1114
54279	12	-	677404	677431	YLR266C	CDS	12.0522
54280	12	-	683860	683877	YLR272C	CDS	0
54281	12	-	684444	684467	YLR272C	CDS	10.0213
54282	12	-	684851	684872	YLR272C	CDS	72.7667
54283	12	-	685295	685316	YLR272C	CDS	40.85785
54284	12	-	685822	685839	YLR272C	CDS	40.07725
54285	12	-	685906	685923	YLR272C	CDS	65.37095
54286	12	-	686133	686150	YLR272C	CDS	0
54287	12	-	686234	686255	YLR272C	CDS	32.68945
54288	12	-	686456	686478	YLR272C	CDS	10.0213
54289	12	-	686981	687000	YLR272C	CDS	0
54290	12	-	687234	687254	YLR272C	5'UTR	50.09855
54291	12	-	689006	689032	YLR273C	3'UTR	535.39795
54292	12	-	689048	689073	YLR273C	3'UTR	534.32
54293	12	-	689114	689136	YLR273C	CDS	144.08285
54294	12	-	689189	689210	YLR273C	CDS	172.9111
54295	12	-	689387	689409	YLR273C	CDS	130.215
54296	12	-	689529	689548	YLR273C	CDS	127.6221
54297	12	-	689580	689604	YLR273C	CDS	360.6806
54298	12	-	689732	689752	YLR273C	CDS	78.9098
54299	12	-	689777	689794	YLR273C	CDS	60.39505
54300	12	-	689829	689846	YLR273C	CDS	120.77555
54301	12	-	689970	689993	YLR273C	CDS	89.36895
54302	12	-	690169	690191	YLR273C	CDS	165.62755
54303	12	-	690209	690226	YLR273C	CDS	18.51475
54304	12	-	690263	690280	YLR273C	CDS	37.0295
54305	12	-	690287	690308	YLR273C	CDS	324.37945
54306	12	-	690446	690464	YLR273C	CDS	75.48655
54307	12	-	690561	690581	YLR273C	CDS	18.51475
54308	12	-	690921	690955	YLR273C	CDS	189.9691
54309	12	-	691038	691056	YLR273C	5'UTR	18.51475
54310	12	-	691168	691186	YLR273C	5'UTR	37.0149
54311	12	-	694989	695033	YLR276C	3'UTR	1120.59215
54312	12	-	695127	695146	YLR276C	CDS	9.0734
54313	12	-	695266	695288	YLR276C	CDS	0
54314	12	-	695541	695571	YLR276C	CDS	7.1187
54315	12	-	695667	695687	YLR276C	CDS	8.70655
54316	12	-	695860	695879	YLR276C	CDS	27.8167
54317	12	-	695916	695939	YLR276C	CDS	0
54318	12	-	695981	696008	YLR276C	CDS	3.55935
54319	12	-	696012	696038	YLR276C	CDS	480.3214
54320	12	-	696077	696101	YLR276C	CDS	135.74245
54321	12	-	696121	696138	YLR276C	CDS	133.8914
54322	12	-	696201	696223	YLR276C	CDS	283.36715
54323	12	-	696321	696340	YLR276C	CDS	9.8687
54324	12	-	696357	696371	YLR276C	CDS	0
54325	12	-	696424	696445	YLR276C	CDS	0
54326	12	-	696519	696539	YLR276C	CDS	20.97525
54327	12	-	696599	696618	YLR276C	CDS	0
54328	12	-	696691	696716	YLR276C	CDS	267.7827
54329	12	-	696777	696798	YLR276C	CDS	0
54330	12	-	696869	696895	YLR276C	5'UTR	517.95075
54331	12	-	697098	697119	YLR277C	3'UTR	245.7595
54332	12	-	697173	697201	YLR277C	CDS	0
54333	12	-	697215	697234	YLR277C	CDS	0
54334	12	-	697332	697353	YLR277C	CDS	785.80455
54335	12	-	697503	697526	YLR277C	CDS	0
54336	12	-	697732	697755	YLR277C	CDS	5.88825
54337	12	-	698204	698225	YLR277C	CDS	0
54338	12	-	698326	698350	YLR277C	CDS	178.7498
54339	12	-	698531	698556	YLR277C	CDS	397.96415
54340	12	-	698607	698629	YLR277C	CDS	0
54341	12	-	698793	698816	YLR277C	CDS	32.1149
54342	12	-	698882	698900	YLR277C	CDS	6.424
54343	12	-	699047	699073	YLR277C	CDS	0
54344	12	-	699135	699153	YLR277C	CDS	19.26695
54345	12	-	699281	699299	YLR277C	CDS	45.45825
54346	12	-	699335	699352	YLR277C	CDS	41.90505
54347	12	-	699454	699475	YLR277C	CDS	144.3857
54348	12	-	699611	699629	YLR277C	5'UTR	117.6132
54349	12	-	699976	699998	YLR278C	3'UTR	381.1715
54350	12	-	700303	700327	YLR278C	CDS	49.28415
54351	12	-	700368	700396	YLR278C	CDS	105.2678
54352	12	-	700432	700450	YLR278C	CDS	85.7202
54353	12	-	700645	700665	YLR278C	CDS	262.94175
54354	12	-	700735	700765	YLR278C	CDS	17.19325
54355	12	-	700815	700841	YLR278C	CDS	121.5979
54356	12	-	701065	701085	YLR278C	CDS	55.87715
54357	12	-	701217	701217	YLR278C	CDS	96.1588
54358	12	-	701250	701272	YLR278C	CDS	143.75335
54359	12	-	701399	701413	YLR278C	CDS	42.0741
54360	12	-	701421	701438	YLR278C	CDS	64.718
54361	12	-	701453	701471	YLR278C	CDS	9.33305
54362	12	-	701630	701650	YLR278C	CDS	32.05785
54363	12	-	702194	702211	YLR278C	CDS	0
54364	12	-	702226	702247	YLR278C	CDS	32.2415
54365	12	-	702291	702316	YLR278C	CDS	4.66835
54366	12	-	702503	702528	YLR278C	CDS	14.00145
54367	12	-	702642	702661	YLR278C	CDS	0
54368	12	-	702892	702924	YLR278C	CDS	0
54369	12	-	702976	703000	YLR278C	CDS	4.66835
54370	12	-	703240	703261	YLR278C	CDS	9.33305
54371	12	-	703327	703348	YLR278C	CDS	0
54372	12	-	703629	703651	YLR278C	CDS	16.08765
54373	12	-	703787	703804	YLR278C	CDS	22.8423
54374	12	-	703980	704009	YLR278C	CDS	4.04765
54375	12	-	704034	704054	YLR278C	5'UTR	24.42535
54376	12	-	704092	704110	YLR278C	5'UTR	6.14125
54377	12	-	704142	704166	YLR278C	5'UTR	33.8245
54378	12	-	705095	705112	YLR282C	CDS	32.2322
54379	12	-	706361	706383	YLR284C	CDS	0
54380	12	-	706428	706448	YLR284C	CDS	1.3958
54381	12	-	706485	706509	YLR284C	CDS	2.0945
54382	12	-	706581	706602	YLR284C	CDS	22.63565
54383	12	-	706667	706699	YLR284C	CDS	8.37465
54384	12	-	706775	706798	YLR284C	CDS	71.25385
54385	12	-	706802	706828	YLR284C	CDS	0
54386	12	-	706837	706854	YLR284C	CDS	0
54387	12	-	706859	706882	YLR284C	CDS	32.9763
54388	12	-	706965	706990	YLR284C	CDS	161.4258
54389	12	-	708343	708343	YLR286C	3'UTR	1.1509
54390	12	-	708373	708403	YLR286C	3'UTR	773.95855
54391	12	-	708532	708566	YLR286C	CDS	0
54392	12	-	708637	708646	YLR286C	CDS	0.1932
54393	12	-	708664	708683	YLR286C	CDS	0.827
54394	12	-	708699	708735	YLR286C	CDS	0.138
54395	12	-	708738	708766	YLR286C	CDS	0.138
54396	12	-	708771	708797	YLR286C	CDS	0
54397	12	-	708821	708846	YLR286C	CDS	0.75605
54398	12	-	708857	708870	YLR286C	CDS	18.86225
54399	12	-	708893	708920	YLR286C	CDS	125.1244
54400	12	-	708951	708951	YLR286C	CDS	0
54401	12	-	709003	709029	YLR286C	CDS	158.6024
54402	12	-	709047	709071	YLR286C	CDS	14.38325
54403	12	-	709089	709089	YLR286C	CDS	0
54404	12	-	709113	709141	YLR286C	CDS	2.7503
54405	12	-	709246	709267	YLR286C	CDS	0.68365
54406	12	-	709286	709306	YLR286C	CDS	1.3951
54407	12	-	709334	709359	YLR286C	CDS	1.7941
54408	12	-	709404	709430	YLR286C	CDS	39.4117
54409	12	-	709454	709470	YLR286C	CDS	5.1269
54410	12	-	709481	709509	YLR286C	CDS	179.2921
54411	12	-	709553	709576	YLR286C	CDS	0
54412	12	-	709652	709670	YLR286C	CDS	0.138
54413	12	-	709746	709762	YLR286C	CDS	1.68375
54414	12	-	709784	709808	YLR286C	CDS	13.82715
54415	12	-	709878	709904	YLR286C	CDS	0.17375
54416	12	-	709953	709976	YLR286C	CDS	175.51905
54417	12	-	710048	710071	YLR286C	CDS	2.23155
54418	12	-	710089	710117	YLR286C	CDS	74.19615
54419	12	-	710138	710171	YLR286C	5'UTR	445.30175
54420	12	-	710197	710197	YLR286C	5'UTR	64.3275
54421	12	-	710226	710253	YLR286C	5'UTR	716.777
54422	12	-	710278	710293	YLR286C	5'UTR	52.91765
54423	12	-	710346	710368	YLR286C	5'UTR	41.3835
54424	12	-	710771	710789	YLR287C	3'UTR	147.865
54425	12	-	710810	710827	YLR287C	3'UTR	10.4056
54426	12	-	710853	710876	YLR287C	3'UTR	12.9221
54427	12	-	711200	711219	YLR287C	CDS	2.12665
54428	12	-	711713	711732	YLR287C	CDS	8.6705
54429	12	-	711762	711782	YLR287C	CDS	68.0855
54430	12	-	711923	711950	YLR287C	CDS	114.31245
54431	12	-	711994	712023	YLR287C	CDS	3.46855
54432	12	-	712080	712098	YLR287C	5'UTR	251.90575
54433	12	-	712403	712424	YLR287C-A	3'UTR	1089.2068
54434	12	-	712456	712477	YLR287C-A	3'UTR	2.1055
54435	12	-	712505	712528	YLR287C-A	3'UTR	0.34055
54436	12	-	712614	712630	YLR287C-A	CDS	0.11355
54437	12	-	712668	712688	YLR287C-A	CDS	1.7811
54438	12	-	712728	712757	YLR287C-A	intron	4.73675
54439	12	-	712761	712786	YLR287C-A	intron	14.39945
54440	12	-	712798	712819	YLR287C-A	intron	0.03575
54441	12	-	712862	712882	YLR287C-A	intron	7.8495
54442	12	-	712933	712953	YLR287C-A	intron	0.32685
54443	12	-	712998	713018	YLR287C-A	intron	1.60365
54444	12	-	713034	713056	YLR287C-A	intron	9.4888
54445	12	-	713095	713123	YLR287C-A	intron	0.2812
54446	12	-	713164	713191	YLR287C-A	5'UTR	87.0294
54447	12	-	713500	713518	YLR288C	CDS	98.0776
54448	12	-	713767	713789	YLR288C	CDS	0
54449	12	-	713862	713886	YLR288C	CDS	72.4585
54450	12	-	714110	714129	YLR288C	CDS	19.2751
54451	12	-	714214	714231	YLR288C	CDS	2.31095
54452	12	-	714538	714555	YLR288C	CDS	5.77965
54453	12	-	714625	714642	YLR288C	CDS	14.39445
54454	12	-	714754	714777	YLR288C	CDS	36.6185
54455	12	-	717091	717119	YLR290C	3'UTR	180.6505
54456	12	-	717198	717219	YLR290C	CDS	0.9384
54457	12	-	717228	717251	YLR290C	CDS	0
54458	12	-	717273	717297	YLR290C	CDS	0
54459	12	-	717386	717405	YLR290C	CDS	4.59165
54460	12	-	717449	717483	YLR290C	CDS	0
54461	12	-	717544	717568	YLR290C	CDS	169.0086
54462	12	-	717600	717621	YLR290C	CDS	0
54463	12	-	717626	717648	YLR290C	CDS	42.9268
54464	12	-	717682	717707	YLR290C	CDS	90.8107
54465	12	-	717738	717767	YLR290C	CDS	0
54466	12	-	717844	717865	YLR290C	CDS	0
54467	12	-	718237	718266	YLR291C	3'UTR	338.8421
54468	12	-	718345	718366	YLR291C	CDS	1.8488
54469	12	-	718374	718400	YLR291C	CDS	0
54470	12	-	718403	718425	YLR291C	CDS	16.46665
54471	12	-	718448	718451	YLR291C	CDS	12.57625
54472	12	-	718544	718561	YLR291C	CDS	3.20355
54473	12	-	718664	718689	YLR291C	CDS	25.66255
54474	12	-	718761	718789	YLR291C	CDS	0
54475	12	-	718888	718910	YLR291C	CDS	54.8102
54476	12	-	718994	719016	YLR291C	CDS	1.8488
54477	12	-	719084	719110	YLR291C	CDS	0
54478	12	-	719125	719147	YLR291C	CDS	3.77035
54479	12	-	719203	719232	YLR291C	CDS	1.8488
54480	12	-	719257	719294	YLR291C	CDS	0
54481	12	-	719314	719344	YLR291C	CDS	0.92475
54482	12	-	719401	719421	YLR291C	CDS	3.7878
54483	12	-	719666	719686	YLR292C	3'UTR	150.81905
54484	12	-	719741	719763	YLR292C	3'UTR	0
54485	12	-	720000	720022	YLR292C	CDS	0
54486	12	-	720149	720168	YLR292C	CDS	90.3449
54487	12	-	720221	720248	YLR292C	CDS	22.52305
54488	12	-	720257	720283	YLR292C	CDS	0
54489	12	-	720334	720356	YLR292C	CDS	8.0829
54490	12	-	720703	720726	YLR293C	3'UTR	917.57665
54491	12	-	720744	720751	YLR293C	3'UTR	248.6192
54492	12	-	720826	720854	YLR293C	CDS	0
54493	12	-	720869	720892	YLR293C	CDS	0.46485
54494	12	-	720902	720926	YLR293C	CDS	0.3314
54495	12	-	720954	720972	YLR293C	CDS	0.1691
54496	12	-	720986	720996	YLR293C	CDS	0.3008
54497	12	-	721070	721085	YLR293C	CDS	1.2064
54498	12	-	721101	721122	YLR293C	CDS	1.5346
54499	12	-	721127	721147	YLR293C	CDS	0.55545
54500	12	-	721164	721178	YLR293C	CDS	0.5862
54501	12	-	721198	721216	YLR293C	CDS	1.4805
54502	12	-	721256	721281	YLR293C	CDS	176.33775
54503	12	-	721345	721373	YLR293C	CDS	0.6894
54504	12	-	721382	721403	YLR293C	CDS	18.078
54505	12	-	721434	721459	YLR293C	5'UTR	14.60965
